field_code,account_number,sign_condition,description
7410,3507,NONE,Nettoomsättning
7410,3508,NONE,Nettoomsättning
7410,3509,NONE,Nettoomsättning
7410,3510,NONE,Nettoomsättning
7410,3511,NONE,Nettoomsättning
7410,3512,NONE,Nettoomsättning
7410,3513,NONE,Nettoomsättning
7410,3514,NONE,Nettoomsättning
7410,3515,NONE,Nettoomsättning
7410,3516,NONE,Nettoomsättning
7410,3517,NONE,Nettoomsättning
7410,3518,NONE,Nettoomsättning
7410,3519,NONE,Nettoomsättning
7410,3520,NONE,Nettoomsättning
7410,3521,NONE,Nettoomsättning
7410,3522,NONE,Nettoomsättning
7410,3523,NONE,Nettoomsättning
7410,3524,NONE,Nettoomsättning
7410,3525,NONE,Nettoomsättning
7410,3526,NONE,Nettoomsättning
7410,3527,NONE,Nettoomsättning
7410,3528,NONE,Nettoomsättning
7410,3529,NONE,Nettoomsättning
7410,3530,NONE,Nettoomsättning
7410,3531,NONE,Nettoomsättning
7410,3532,NONE,Nettoomsättning
7410,3533,NONE,Nettoomsättning
7410,3534,NONE,Nettoomsättning
7410,3535,NONE,Nettoomsättning
7410,3536,NONE,Nettoomsättning
7410,3537,NONE,Nettoomsättning
7410,3538,NONE,Nettoomsättning
7410,3539,NONE,Nettoomsättning
7410,3540,NONE,Nettoomsättning
7410,3541,NONE,Nettoomsättning
7410,3542,NONE,Nettoomsättning
7410,3543,NONE,Nettoomsättning
7410,3544,NONE,Nettoomsättning
7410,3545,NONE,Nettoomsättning
7410,3546,NONE,Nettoomsättning
7410,3547,NONE,Nettoomsättning
7410,3548,NONE,Nettoomsättning
7410,3549,NONE,Nettoomsättning
7410,3550,NONE,Nettoomsättning
7410,3551,NONE,Nettoomsättning
7410,3552,NONE,Nettoomsättning
7410,3553,NONE,Nettoomsättning
7410,3554,NONE,Nettoomsättning
7410,3555,NONE,Nettoomsättning
7410,3556,NONE,Nettoomsättning
7410,3557,NONE,Nettoomsättning
7410,3558,NONE,Nettoomsättning
7410,3559,NONE,Nettoomsättning
7410,3560,NONE,Nettoomsättning
7410,3561,NONE,Nettoomsättning
7410,3562,NONE,Nettoomsättning
7410,3563,NONE,Nettoomsättning
7410,3564,NONE,Nettoomsättning
7410,3565,NONE,Nettoomsättning
7410,3566,NONE,Nettoomsättning
7410,3567,NONE,Nettoomsättning
7410,3568,NONE,Nettoomsättning
7410,3569,NONE,Nettoomsättning
7410,3570,NONE,Nettoomsättning
7410,3571,NONE,Nettoomsättning
7410,3572,NONE,Nettoomsättning
7410,3573,NONE,Nettoomsättning
7410,3574,NONE,Nettoomsättning
7410,3575,NONE,Nettoomsättning
7410,3576,NONE,Nettoomsättning
7410,3577,NONE,Nettoomsättning
7410,3578,NONE,Nettoomsättning
7410,3579,NONE,Nettoomsättning
7410,3580,NONE,Nettoomsättning
7410,3581,NONE,Nettoomsättning
7410,3582,NONE,Nettoomsättning
7410,3583,NONE,Nettoomsättning
7410,3584,NONE,Nettoomsättning
7410,3585,NONE,Nettoomsättning
7410,3586,NONE,Nettoomsättning
7410,3587,NONE,Nettoomsättning
7410,3588,NONE,Nettoomsättning
7410,3589,NONE,Nettoomsättning
7410,3590,NONE,Nettoomsättning
7410,3591,NONE,Nettoomsättning
7410,3592,NONE,Nettoomsättning
7410,3593,NONE,Nettoomsättning
7410,3594,NONE,Nettoomsättning
7410,3595,NONE,Nettoomsättning
7410,3596,NONE,Nettoomsättning
7410,3597,NONE,Nettoomsättning
7410,3598,NONE,Nettoomsättning
7410,3599,NONE,Nettoomsättning
7410,3600,NONE,Nettoomsättning
7410,3601,NONE,Nettoomsättning
7410,3602,NONE,Nettoomsättning
7410,3603,NONE,Nettoomsättning
7410,3604,NONE,Nettoomsättning
7410,3605,NONE,Nettoomsättning
7410,3606,NONE,Nettoomsättning
7410,3607,NONE,Nettoomsättning
7410,3608,NONE,Nettoomsättning
7410,3609,NONE,Nettoomsättning
7410,3610,NONE,Nettoomsättning
7410,3611,NONE,Nettoomsättning
7410,3612,NONE,Nettoomsättning
7410,3613,NONE,Nettoomsättning
7410,3614,NONE,Nettoomsättning
7410,3615,NONE,Nettoomsättning
7410,3616,NONE,Nettoomsättning
7410,3617,NONE,Nettoomsättning
7410,3618,NONE,Nettoomsättning
7410,3619,NONE,Nettoomsättning
7410,3620,NONE,Nettoomsättning
7410,3621,NONE,Nettoomsättning
7410,3622,NONE,Nettoomsättning
7410,3623,NONE,Nettoomsättning
7410,3624,NONE,Nettoomsättning
7410,3625,NONE,Nettoomsättning
7410,3626,NONE,Nettoomsättning
7410,3627,NONE,Nettoomsättning
7410,3628,NONE,Nettoomsättning
7410,3629,NONE,Nettoomsättning
7410,3630,NONE,Nettoomsättning
7410,3631,NONE,Nettoomsättning
7410,3632,NONE,Nettoomsättning
7410,3633,NONE,Nettoomsättning
7410,3634,NONE,Nettoomsättning
7410,3635,NONE,Nettoomsättning
7410,3636,NONE,Nettoomsättning
7410,3637,NONE,Nettoomsättning
7410,3638,NONE,Nettoomsättning
7410,3639,NONE,Nettoomsättning
7410,3640,NONE,Nettoomsättning
7410,3641,NONE,Nettoomsättning
7410,3642,NONE,Nettoomsättning
7410,3643,NONE,Nettoomsättning
7410,3644,NONE,Nettoomsättning
7410,3645,NONE,Nettoomsättning
7410,3646,NONE,Nettoomsättning
7410,3647,NONE,Nettoomsättning
7410,3648,NONE,Nettoomsättning
7410,3649,NONE,Nettoomsättning
7410,3650,NONE,Nettoomsättning
7410,3651,NONE,Nettoomsättning
7410,3652,NONE,Nettoomsättning
7410,3653,NONE,Nettoomsättning
7410,3654,NONE,Nettoomsättning
7410,3655,NONE,Nettoomsättning
7410,3656,NONE,Nettoomsättning
7410,3657,NONE,Nettoomsättning
7410,3658,NONE,Nettoomsättning
7410,3659,NONE,Nettoomsättning
7410,3660,NONE,Nettoomsättning
7410,3661,NONE,Nettoomsättning
7410,3662,NONE,Nettoomsättning
7410,3663,NONE,Nettoomsättning
7410,3664,NONE,Nettoomsättning
7410,3665,NONE,Nettoomsättning
7410,3666,NONE,Nettoomsättning
7410,3667,NONE,Nettoomsättning
7410,3668,NONE,Nettoomsättning
7410,3669,NONE,Nettoomsättning
7410,3670,NONE,Nettoomsättning
7410,3671,NONE,Nettoomsättning
7410,3672,NONE,Nettoomsättning
7410,3673,NONE,Nettoomsättning
7410,3674,NONE,Nettoomsättning
7410,3675,NONE,Nettoomsättning
7410,3676,NONE,Nettoomsättning
7410,3677,NONE,Nettoomsättning
7410,3678,NONE,Nettoomsättning
7410,3679,NONE,Nettoomsättning
7410,3680,NONE,Nettoomsättning
7410,3681,NONE,Nettoomsättning
7410,3682,NONE,Nettoomsättning
7410,3683,NONE,Nettoomsättning
7410,3684,NONE,Nettoomsättning
7410,3685,NONE,Nettoomsättning
7410,3686,NONE,Nettoomsättning
7410,3687,NONE,Nettoomsättning
7410,3688,NONE,Nettoomsättning
7410,3689,NONE,Nettoomsättning
7410,3690,NONE,Nettoomsättning
7410,3691,NONE,Nettoomsättning
7410,3692,NONE,Nettoomsättning
7410,3693,NONE,Nettoomsättning
7410,3694,NONE,Nettoomsättning
7410,3695,NONE,Nettoomsättning
7410,3696,NONE,Nettoomsättning
7410,3697,NONE,Nettoomsättning
7410,3698,NONE,Nettoomsättning
7410,3699,NONE,Nettoomsättning
7410,3700,NONE,Nettoomsättning
7410,3701,NONE,Nettoomsättning
7410,3702,NONE,Nettoomsättning
7410,3703,NONE,Nettoomsättning
7410,3704,NONE,Nettoomsättning
7410,3705,NONE,Nettoomsättning
7410,3706,NONE,Nettoomsättning
7410,3707,NONE,Nettoomsättning
7410,3708,NONE,Nettoomsättning
7410,3709,NONE,Nettoomsättning
7410,3710,NONE,Nettoomsättning
7410,3711,NONE,Nettoomsättning
7410,3712,NONE,Nettoomsättning
7410,3713,NONE,Nettoomsättning
7410,3714,NONE,Nettoomsättning
7410,3715,NONE,Nettoomsättning
7410,3716,NONE,Nettoomsättning
7410,3717,NONE,Nettoomsättning
7410,3718,NONE,Nettoomsättning
7410,3719,NONE,Nettoomsättning
7410,3720,NONE,Nettoomsättning
7410,3721,NONE,Nettoomsättning
7410,3722,NONE,Nettoomsättning
7410,3723,NONE,Nettoomsättning
7410,3724,NONE,Nettoomsättning
7410,3725,NONE,Nettoomsättning
7410,3726,NONE,Nettoomsättning
7410,3727,NONE,Nettoomsättning
7410,3728,NONE,Nettoomsättning
7410,3729,NONE,Nettoomsättning
7410,3730,NONE,Nettoomsättning
7410,3731,NONE,Nettoomsättning
7410,3732,NONE,Nettoomsättning
7410,3733,NONE,Nettoomsättning
7410,3734,NONE,Nettoomsättning
7410,3735,NONE,Nettoomsättning
7410,3736,NONE,Nettoomsättning
7410,3737,NONE,Nettoomsättning
7410,3738,NONE,Nettoomsättning
7410,3739,NONE,Nettoomsättning
7410,3740,NONE,Nettoomsättning
7410,3741,NONE,Nettoomsättning
7410,3742,NONE,Nettoomsättning
7410,3743,NONE,Nettoomsättning
7410,3744,NONE,Nettoomsättning
7410,3745,NONE,Nettoomsättning
7410,3746,NONE,Nettoomsättning
7410,3747,NONE,Nettoomsättning
7410,3748,NONE,Nettoomsättning
7410,3749,NONE,Nettoomsättning
7410,3750,NONE,Nettoomsättning
7410,3751,NONE,Nettoomsättning
7410,3752,NONE,Nettoomsättning
7410,3753,NONE,Nettoomsättning
7410,3754,NONE,Nettoomsättning
7410,3755,NONE,Nettoomsättning
7410,3756,NONE,Nettoomsättning
7410,3757,NONE,Nettoomsättning
7410,3758,NONE,Nettoomsättning
7410,3759,NONE,Nettoomsättning
7410,3760,NONE,Nettoomsättning
7410,3761,NONE,Nettoomsättning
7410,3762,NONE,Nettoomsättning
7410,3763,NONE,Nettoomsättning
7410,3764,NONE,Nettoomsättning
7410,3765,NONE,Nettoomsättning
7410,3766,NONE,Nettoomsättning
7410,3767,NONE,Nettoomsättning
7410,3768,NONE,Nettoomsättning
7410,3769,NONE,Nettoomsättning
7410,3770,NONE,Nettoomsättning
7410,3771,NONE,Nettoomsättning
7410,3772,NONE,Nettoomsättning
7410,3773,NONE,Nettoomsättning
7410,3774,NONE,Nettoomsättning
7410,3775,NONE,Nettoomsättning
7410,3776,NONE,Nettoomsättning
7410,3777,NONE,Nettoomsättning
7410,3778,NONE,Nettoomsättning
7410,3779,NONE,Nettoomsättning
7410,3780,NONE,Nettoomsättning
7410,3781,NONE,Nettoomsättning
7410,3782,NONE,Nettoomsättning
7410,3783,NONE,Nettoomsättning
7410,3784,NONE,Nettoomsättning
7410,3785,NONE,Nettoomsättning
7410,3786,NONE,Nettoomsättning
7410,3787,NONE,Nettoomsättning
7410,3788,NONE,Nettoomsättning
7410,3789,NONE,Nettoomsättning
7410,3790,NONE,Nettoomsättning
7410,3791,NONE,Nettoomsättning
7410,3792,NONE,Nettoomsättning
7410,3793,NONE,Nettoomsättning
7410,3794,NONE,Nettoomsättning
7410,3795,NONE,Nettoomsättning
7410,3796,NONE,Nettoomsättning
7410,3797,NONE,Nettoomsättning
7410,3798,NONE,Nettoomsättning
7410,3799,NONE,Nettoomsättning
7412,3800,NONE,Aktiverat arbete för egen räkning
7412,3801,NONE,Aktiverat arbete för egen räkning
7412,3802,NONE,Aktiverat arbete för egen räkning
7412,3803,NONE,Aktiverat arbete för egen räkning
7412,3804,NONE,Aktiverat arbete för egen räkning
7412,3805,NONE,Aktiverat arbete för egen räkning
7412,3806,NONE,Aktiverat arbete för egen räkning
7412,3807,NONE,Aktiverat arbete för egen räkning
7412,3808,NONE,Aktiverat arbete för egen räkning
7412,3809,NONE,Aktiverat arbete för egen räkning
7412,3810,NONE,Aktiverat arbete för egen räkning
7412,3811,NONE,Aktiverat arbete för egen räkning
7412,3812,NONE,Aktiverat arbete för egen räkning
7412,3813,NONE,Aktiverat arbete för egen räkning
7412,3814,NONE,Aktiverat arbete för egen räkning
7412,3815,NONE,Aktiverat arbete för egen räkning
7412,3816,NONE,Aktiverat arbete för egen räkning
7412,3817,NONE,Aktiverat arbete för egen räkning
7412,3818,NONE,Aktiverat arbete för egen räkning
7412,3819,NONE,Aktiverat arbete för egen räkning
7412,3820,NONE,Aktiverat arbete för egen räkning
7412,3821,NONE,Aktiverat arbete för egen räkning
7412,3822,NONE,Aktiverat arbete för egen räkning
7412,3823,NONE,Aktiverat arbete för egen räkning
7412,3824,NONE,Aktiverat arbete för egen räkning
7412,3825,NONE,Aktiverat arbete för egen räkning
7412,3826,NONE,Aktiverat arbete för egen räkning
7412,3827,NONE,Aktiverat arbete för egen räkning
7412,3828,NONE,Aktiverat arbete för egen räkning
7412,3829,NONE,Aktiverat arbete för egen räkning
7412,3830,NONE,Aktiverat arbete för egen räkning
7412,3831,NONE,Aktiverat arbete för egen räkning
7412,3832,NONE,Aktiverat arbete för egen räkning
7412,3833,NONE,Aktiverat arbete för egen räkning
7412,3834,NONE,Aktiverat arbete för egen räkning
7412,3835,NONE,Aktiverat arbete för egen räkning
7412,3836,NONE,Aktiverat arbete för egen räkning
7412,3837,NONE,Aktiverat arbete för egen räkning
7412,3838,NONE,Aktiverat arbete för egen räkning
7412,3839,NONE,Aktiverat arbete för egen räkning
7412,3840,NONE,Aktiverat arbete för egen räkning
7412,3841,NONE,Aktiverat arbete för egen räkning
7412,3842,NONE,Aktiverat arbete för egen räkning
7412,3843,NONE,Aktiverat arbete för egen räkning
7412,3844,NONE,Aktiverat arbete för egen räkning
7412,3845,NONE,Aktiverat arbete för egen räkning
7412,3846,NONE,Aktiverat arbete för egen räkning
7412,3847,NONE,Aktiverat arbete för egen räkning
7412,3848,NONE,Aktiverat arbete för egen räkning
7412,3849,NONE,Aktiverat arbete för egen räkning
7412,3850,NONE,Aktiverat arbete för egen räkning
7412,3851,NONE,Aktiverat arbete för egen räkning
7412,3852,NONE,Aktiverat arbete för egen räkning
7412,3853,NONE,Aktiverat arbete för egen räkning
7412,3854,NONE,Aktiverat arbete för egen räkning
7412,3855,NONE,Aktiverat arbete för egen räkning
7412,3856,NONE,Aktiverat arbete för egen räkning
7412,3857,NONE,Aktiverat arbete för egen räkning
7412,3858,NONE,Aktiverat arbete för egen räkning
7412,3859,NONE,Aktiverat arbete för egen räkning
7412,3860,NONE,Aktiverat arbete för egen räkning
7412,3861,NONE,Aktiverat arbete för egen räkning
7412,3862,NONE,Aktiverat arbete för egen räkning
7412,3863,NONE,Aktiverat arbete för egen räkning
7412,3864,NONE,Aktiverat arbete för egen räkning
7412,3865,NONE,Aktiverat arbete för egen räkning
7412,3866,NONE,Aktiverat arbete för egen räkning
7412,3867,NONE,Aktiverat arbete för egen räkning
7412,3868,NONE,Aktiverat arbete för egen räkning
7412,3869,NONE,Aktiverat arbete för egen räkning
7412,3870,NONE,Aktiverat arbete för egen räkning
7412,3871,NONE,Aktiverat arbete för egen räkning
7412,3872,NONE,Aktiverat arbete för egen räkning
7412,3873,NONE,Aktiverat arbete för egen räkning
7412,3874,NONE,Aktiverat arbete för egen räkning
7412,3875,NONE,Aktiverat arbete för egen räkning
7412,3876,NONE,Aktiverat arbete för egen räkning
7412,3877,NONE,Aktiverat arbete för egen räkning
7412,3878,NONE,Aktiverat arbete för egen räkning
7412,3879,NONE,Aktiverat arbete för egen räkning
7412,3880,NONE,Aktiverat arbete för egen räkning
7412,3881,NONE,Aktiverat arbete för egen räkning
7412,3882,NONE,Aktiverat arbete för egen räkning
7412,3883,NONE,Aktiverat arbete för egen räkning
7412,3884,NONE,Aktiverat arbete för egen räkning
7412,3885,NONE,Aktiverat arbete för egen räkning
7412,3886,NONE,Aktiverat arbete för egen räkning
7412,3887,NONE,Aktiverat arbete för egen räkning
7412,3888,NONE,Aktiverat arbete för egen räkning
7412,3889,NONE,Aktiverat arbete för egen räkning
7412,3890,NONE,Aktiverat arbete för egen räkning
7412,3891,NONE,Aktiverat arbete för egen räkning
7412,3892,NONE,Aktiverat arbete för egen räkning
7412,3893,NONE,Aktiverat arbete för egen räkning
7412,3894,NONE,Aktiverat arbete för egen räkning
7412,3895,NONE,Aktiverat arbete för egen räkning
7412,3896,NONE,Aktiverat arbete för egen räkning
7412,3897,NONE,Aktiverat arbete för egen räkning
7412,3898,NONE,Aktiverat arbete för egen räkning
7412,3899,NONE,Aktiverat arbete för egen räkning
7413,3900,NONE,Övriga rörelseintäkter
7413,3901,NONE,Övriga rörelseintäkter
7413,3902,NONE,Övriga rörelseintäkter
7413,3903,NONE,Övriga rörelseintäkter
7413,3904,NONE,Övriga rörelseintäkter
7413,3905,NONE,Övriga rörelseintäkter
7413,3906,NONE,Övriga rörelseintäkter
7413,3907,NONE,Övriga rörelseintäkter
7413,3908,NONE,Övriga rörelseintäkter
7413,3909,NONE,Övriga rörelseintäkter
7413,3910,NONE,Övriga rörelseintäkter
7413,3911,NONE,Övriga rörelseintäkter
7413,3912,NONE,Övriga rörelseintäkter
7413,3913,NONE,Övriga rörelseintäkter
7413,3914,NONE,Övriga rörelseintäkter
7413,3915,NONE,Övriga rörelseintäkter
7413,3916,NONE,Övriga rörelseintäkter
7413,3917,NONE,Övriga rörelseintäkter
7413,3918,NONE,Övriga rörelseintäkter
7413,3919,NONE,Övriga rörelseintäkter
7413,3920,NONE,Övriga rörelseintäkter
7413,3921,NONE,Övriga rörelseintäkter
7413,3922,NONE,Övriga rörelseintäkter
7413,3923,NONE,Övriga rörelseintäkter
7413,3924,NONE,Övriga rörelseintäkter
7413,3925,NONE,Övriga rörelseintäkter
7413,3926,NONE,Övriga rörelseintäkter
7413,3927,NONE,Övriga rörelseintäkter
7413,3928,NONE,Övriga rörelseintäkter
7413,3929,NONE,Övriga rörelseintäkter
7413,3930,NONE,Övriga rörelseintäkter
7413,3931,NONE,Övriga rörelseintäkter
7413,3932,NONE,Övriga rörelseintäkter
7413,3933,NONE,Övriga rörelseintäkter
7413,3934,NONE,Övriga rörelseintäkter
7413,3935,NONE,Övriga rörelseintäkter
7413,3936,NONE,Övriga rörelseintäkter
7413,3937,NONE,Övriga rörelseintäkter
7413,3938,NONE,Övriga rörelseintäkter
7413,3939,NONE,Övriga rörelseintäkter
7413,3940,NONE,Övriga rörelseintäkter
7413,3941,NONE,Övriga rörelseintäkter
7413,3942,NONE,Övriga rörelseintäkter
7413,3943,NONE,Övriga rörelseintäkter
7413,3944,NONE,Övriga rörelseintäkter
7413,3945,NONE,Övriga rörelseintäkter
7413,3946,NONE,Övriga rörelseintäkter
7413,3947,NONE,Övriga rörelseintäkter
7413,3948,NONE,Övriga rörelseintäkter
7413,3949,NONE,Övriga rörelseintäkter
7413,3950,NONE,Övriga rörelseintäkter
7413,3951,NONE,Övriga rörelseintäkter
7413,3952,NONE,Övriga rörelseintäkter
7413,3953,NONE,Övriga rörelseintäkter
7413,3954,NONE,Övriga rörelseintäkter
7413,3955,NONE,Övriga rörelseintäkter
7413,3956,NONE,Övriga rörelseintäkter
7413,3957,NONE,Övriga rörelseintäkter
7413,3958,NONE,Övriga rörelseintäkter
7413,3959,NONE,Övriga rörelseintäkter
7413,3960,NONE,Övriga rörelseintäkter
7413,3961,NONE,Övriga rörelseintäkter
7413,3962,NONE,Övriga rörelseintäkter
7413,3963,NONE,Övriga rörelseintäkter
7413,3964,NONE,Övriga rörelseintäkter
7413,3965,NONE,Övriga rörelseintäkter
7413,3966,NONE,Övriga rörelseintäkter
7413,3967,NONE,Övriga rörelseintäkter
7413,3968,NONE,Övriga rörelseintäkter
7413,3969,NONE,Övriga rörelseintäkter
7413,3970,NONE,Övriga rörelseintäkter
7413,3971,NONE,Övriga rörelseintäkter
7413,3972,NONE,Övriga rörelseintäkter
7413,3973,NONE,Övriga rörelseintäkter
7413,3974,NONE,Övriga rörelseintäkter
7413,3975,NONE,Övriga rörelseintäkter
7413,3976,NONE,Övriga rörelseintäkter
7413,3977,NONE,Övriga rörelseintäkter
7413,3978,NONE,Övriga rörelseintäkter
7413,3979,NONE,Övriga rörelseintäkter
7413,3980,NONE,Övriga rörelseintäkter
7413,3981,NONE,Övriga rörelseintäkter
7413,3982,NONE,Övriga rörelseintäkter
7413,3983,NONE,Övriga rörelseintäkter
7413,3984,NONE,Övriga rörelseintäkter
7413,3985,NONE,Övriga rörelseintäkter
7413,3986,NONE,Övriga rörelseintäkter
7413,3987,NONE,Övriga rörelseintäkter
7413,3988,NONE,Övriga rörelseintäkter
7413,3989,NONE,Övriga rörelseintäkter
7413,3990,NONE,Övriga rörelseintäkter
7413,3991,NONE,Övriga rörelseintäkter
7413,3992,NONE,Övriga rörelseintäkter
7413,3993,NONE,Övriga rörelseintäkter
7413,3994,NONE,Övriga rörelseintäkter
7413,3995,NONE,Övriga rörelseintäkter
7413,3996,NONE,Övriga rörelseintäkter
7413,3997,NONE,Övriga rörelseintäkter
7413,3998,NONE,Övriga rörelseintäkter
7413,3999,NONE,Övriga rörelseintäkter
7511,4000,NONE,Råvaror och förnödenheter
7512,4000,NONE,Handelsvaror
7511,4001,NONE,Råvaror och förnödenheter
7512,4001,NONE,Handelsvaror
7511,4002,NONE,Råvaror och förnödenheter
7512,4002,NONE,Handelsvaror
7511,4003,NONE,Råvaror och förnödenheter
7512,4003,NONE,Handelsvaror
7511,4004,NONE,Råvaror och förnödenheter
7512,4004,NONE,Handelsvaror
7511,4005,NONE,Råvaror och förnödenheter
7512,4005,NONE,Handelsvaror
7511,4006,NONE,Råvaror och förnödenheter
7512,4006,NONE,Handelsvaror
7511,4007,NONE,Råvaror och förnödenheter
7512,4007,NONE,Handelsvaror
7511,4008,NONE,Råvaror och förnödenheter
7512,4008,NONE,Handelsvaror
7511,4009,NONE,Råvaror och förnödenheter
7512,4009,NONE,Handelsvaror
7511,4010,NONE,Råvaror och förnödenheter
7512,4010,NONE,Handelsvaror
7511,4011,NONE,Råvaror och förnödenheter
7512,4011,NONE,Handelsvaror
7511,4012,NONE,Råvaror och förnödenheter
7512,4012,NONE,Handelsvaror
7511,4013,NONE,Råvaror och förnödenheter
7512,4013,NONE,Handelsvaror
7511,4014,NONE,Råvaror och förnödenheter
7512,4014,NONE,Handelsvaror
7511,4015,NONE,Råvaror och förnödenheter
7512,4015,NONE,Handelsvaror
7511,4016,NONE,Råvaror och förnödenheter
7512,4016,NONE,Handelsvaror
7511,4017,NONE,Råvaror och förnödenheter
7512,4017,NONE,Handelsvaror
7511,4018,NONE,Råvaror och förnödenheter
7512,4018,NONE,Handelsvaror
7511,4019,NONE,Råvaror och förnödenheter
7512,4019,NONE,Handelsvaror
7511,4020,NONE,Råvaror och förnödenheter
7512,4020,NONE,Handelsvaror
7511,4021,NONE,Råvaror och förnödenheter
7512,4021,NONE,Handelsvaror
7511,4022,NONE,Råvaror och förnödenheter
7512,4022,NONE,Handelsvaror
7511,4023,NONE,Råvaror och förnödenheter
7512,4023,NONE,Handelsvaror
7511,4024,NONE,Råvaror och förnödenheter
7512,4024,NONE,Handelsvaror
7511,4025,NONE,Råvaror och förnödenheter
7512,4025,NONE,Handelsvaror
